ATRNOMECIDADE,ATRSIGLAESTADO,ATRDATAINICIO,ATRDATAFINAL,ATRDOMINGO,ATRSEGUNDA,ATRTERCA,ATRQUARTA,ATRQUINTA,ATRSEXTA,ATRSABADO
São Paulo,SP,20230301,99991231,S,S,N,S,N,S,S
Guarulhos,SP,20201201,20210430,S,S,S,S,S,S,S
São Caetano do Sul,SP,20210406,20210417,S,S,S,S,S,S,S
São Caetano do Sul,SP,20201226,20210102,S,S,S,S,S,S,S
Indaiatuba,SP,20220701,99991231,S,S,S,S,S,S,S
Indaiatuba,SP,20200323,20220630,S,S,S,S,S,S,S
São Paulo,SP,20200320,20200614,S,S,S,S,S,S,S
São Paulo,SP,20200320,20200803,S,S,S,S,S,S,S
Guarulhos,SP,20220701,20221005,S,S,S,S,S,S,S
Guarulhos,SP,20221006,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20200319,20220630,S,S,S,S,S,S,S
Guarulhos,SP,20230210,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20220620,20230209,S,S,S,S,S,S,S
Guarulhos,SP,20220603,20220620,S,S,S,S,S,S,S
Guarulhos,SP,20200321,20220602,S,S,S,S,S,S,S
Guarulhos,SP,20200401,20210815,S,S,S,S,S,S,S
Guarulhos,SP,20200601,20200630,S,S,S,S,S,S,S
Guarulhos,SP,20200701,20210905,S,S,S,S,S,S,S
São Paulo,SP,20220502,99991231,S,S,S,S,S,S,S
São Paulo,SP,20200319,20220501,S,S,S,S,S,S,S
Campinas,SP,20200618,20200618,S,S,S,S,S,S,S
Campinas,SP,20200623,20200623,S,S,S,S,S,S,S
Campinas,SP,20200625,20200625,S,S,S,S,S,S,S
Campinas,SP,20200630,20200630,S,S,S,S,S,S,S
Campinas,SP,20200707,20200707,S,S,S,S,S,S,S
Campinas,SP,20200714,20200714,S,S,S,S,S,S,S
Campinas,SP,20200721,20200721,S,S,S,S,S,S,S
Campinas,SP,20200728,20200728,S,S,S,S,S,S,S
Campinas,SP,20200702,20200702,S,S,S,S,S,S,S
Campinas,SP,20200709,20200709,S,S,S,S,S,S,S
Campinas,SP,20200716,20200716,S,S,S,S,S,S,S
Campinas,SP,20200723,20200723,S,S,S,S,S,S,S
Campinas,SP,20200730,20200730,S,S,S,S,S,S,S
Campinas,SP,20200804,20200804,S,S,S,S,S,S,S
Campinas,SP,20200806,20200806,S,S,S,S,S,S,S
Campinas,SP,20200811,20200811,S,S,S,S,S,S,S
Campinas,SP,20200813,20200813,S,S,S,S,S,S,S
Campinas,SP,20200818,20200818,S,S,S,S,S,S,S
Campinas,SP,20200820,20200820,S,S,S,S,S,S,S
Campinas,SP,20200825,20200825,S,S,S,S,S,S,S
Campinas,SP,20200827,20200827,S,S,S,S,S,S,S
Campinas,SP,20200831,20200831,S,S,S,S,S,S,S
Campinas,SP,20200519,20200519,S,S,S,S,S,S,S
Campinas,SP,20200521,20200521,S,S,S,S,S,S,S
Campinas,SP,20200526,20200526,S,S,S,S,S,S,S
Campinas,SP,20200528,20200528,S,S,S,S,S,S,S
Campinas,SP,20200602,20200602,S,S,S,S,S,S,S
Campinas,SP,20200604,20200604,S,S,S,S,S,S,S
Campinas,SP,20200609,20200609,S,S,S,S,S,S,S
Campinas,SP,20200611,20200611,S,S,S,S,S,S,S
Campinas,SP,20200616,20200616,S,S,S,S,S,S,S
Indaiatuba,SP,20220701,99991231,S,S,S,S,S,S,S
Indaiatuba,SP,20200320,20220630,S,S,S,S,S,S,S
Campinas,SP,20200401,20200918,S,S,S,S,S,S,S
Campinas,SP,20230426,99991231,S,S,S,S,S,S,S
Campinas,SP,20230219,20230425,S,S,S,S,S,S,S
Campinas,SP,20220701,20230218,S,S,S,S,S,S,S
Campinas,SP,20200323,20220630,S,S,S,S,S,S,S
Campinas,SP,20200401,20200911,S,S,S,S,S,S,S
Campinas,SP,20200330,20200401,S,S,S,S,S,S,S
Guarulhos,SP,20230301,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20230201,99991231,S,S,S,S,S,S,S
Campinas,SP,20210202,20211128,S,S,S,S,S,S,S
Campinas,SP,20201230,20210111,S,S,S,S,S,S,S
Campinas,SP,20200330,20200331,S,S,S,S,S,S,S
Campinas,SP,20200401,20200918,S,S,S,S,S,S,S
Guarulhos,SP,20200701,20220630,S,S,S,S,S,S,S
Guarulhos,SP,20211201,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20200318,20211130,S,S,S,S,S,S,S
Guarulhos,SP,20220630,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20220628,20220628,N,N,S,N,N,N,N
Guarulhos,SP,20220623,20220624,N,N,N,N,S,S,N
Guarulhos,SP,20220324,20220325,N,N,N,N,S,S,N
Guarulhos,SP,20220401,20220401,N,N,N,N,N,S,N
Guarulhos,SP,20220329,20220329,N,N,S,N,N,N,N
Guarulhos,SP,20220404,20220406,N,S,S,S,N,N,N
Guarulhos,SP,20220315,20220315,N,N,S,N,N,N,N
Guarulhos,SP,20220322,20220322,N,N,S,N,N,N,N
Guarulhos,SP,20220331,20220331,N,N,N,N,S,N,N
Guarulhos,SP,20220317,20220318,N,N,N,N,S,S,N
Guarulhos,SP,20220407,20220408,N,N,N,N,S,S,N
Guarulhos,SP,20220201,20220201,N,N,S,N,N,N,N
Guarulhos,SP,20220127,20220127,N,N,N,N,S,N,N
Guarulhos,SP,20220125,20220125,N,N,S,N,N,N,N
Guarulhos,SP,20220106,20220107,N,N,N,N,S,S,N
Guarulhos,SP,20220307,20220308,N,S,S,N,N,N,N
Guarulhos,SP,20220210,20220211,N,N,N,N,S,S,N
Guarulhos,SP,20220126,20220126,N,N,N,S,N,N,N
Guarulhos,SP,20220124,20220124,N,S,N,N,N,N,N
Guarulhos,SP,20220120,20220121,N,N,N,N,S,S,N
Guarulhos,SP,20220128,20220128,N,N,N,N,N,S,N
Guarulhos,SP,20220131,20220131,N,S,N,N,N,N,N
Guarulhos,SP,20220113,20220114,N,N,N,N,S,S,N
Guarulhos,SP,20200323,20220102,S,S,S,S,S,S,S
Guarulhos,SP,20230219,99991231,S,N,N,S,S,S,S
Guarulhos,SP,20220701,20230218,S,S,S,S,S,S,S
Guarulhos,SP,20200317,20220630,S,S,S,S,S,S,S
Campinas,SP,20230219,99991231,S,N,N,S,S,S,S
Campinas,SP,20220701,20230218,S,S,S,S,S,S,S
Campinas,SP,20200323,20220630,S,S,S,S,S,S,S
Campinas,SP,20220701,99991231,S,S,S,S,S,S,S
Campinas,SP,20220301,20220630,N,N,N,N,N,N,N
Campinas,SP,20200323,20211231,S,S,S,S,S,S,S
Campinas,SP,20221006,99991231,S,S,S,S,S,S,S
Campinas,SP,20220701,20221005,S,S,S,S,S,S,S
Campinas,SP,20200330,20220630,S,S,S,S,S,S,S
Campinas,SP,20200401,20201009,S,S,S,S,S,S,S
Campinas,SP,20200801,20211128,S,S,S,S,S,S,S
São Paulo,SP,20200611,20200713,S,S,S,S,S,S,S
Campinas,SP,20200401,20200904,S,S,S,S,S,S,S
Hortolândia,SP,20200402,20200406,S,S,S,S,S,S,S
Campinas,SP,20230219,99991231,S,N,N,S,S,S,S
Campinas,SP,20220701,20230218,S,S,S,S,S,S,S
Campinas,SP,20200323,20200503,S,S,S,S,S,S,S
Campinas,SP,20200603,20220630,S,S,S,S,S,S,S
Campinas,SP,20230219,99991231,S,N,N,S,S,S,S
Campinas,SP,20220701,20230218,S,S,S,S,S,S,S
Campinas,SP,20200323,20220630,S,S,S,S,S,S,S
São Paulo,SP,20211130,99991231,S,S,S,S,S,S,S
São Paulo,SP,20200320,20211129,S,S,S,S,S,S,S
Itu,SP,20221101,99991231,S,S,S,S,S,S,S
Itu,SP,20200323,20210227,S,S,S,S,S,S,S
São Paulo,SP,20220715,99991231,S,S,S,S,S,S,S
São Paulo,SP,20220711,20220714,S,S,S,S,S,S,S
São Paulo,SP,20200720,20220630,S,S,S,S,S,S,S
São Paulo,SP,20220704,99991231,S,S,S,S,S,S,S
São Paulo,SP,20200320,20220410,S,S,S,S,S,S,S
São Paulo,SP,20211201,99991231,S,S,S,S,S,S,S
São Paulo,SP,20211101,20211130,S,S,S,S,S,S,S
São Paulo,SP,20200504,20200705,S,S,S,S,S,S,S
Guarulhos,SP,20200320,20210531,S,S,S,S,S,S,S
Guarulhos,SP,20200318,20210806,S,S,S,S,S,S,S
Guarulhos,SP,20200320,20200713,S,S,S,S,S,S,S
Guarulhos,SP,20220701,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20200323,20220630,S,S,S,S,S,S,S
São Paulo,SP,20201226,20210108,S,S,S,S,S,S,S
Campinas,SP,20220701,99991231,S,S,S,S,S,S,S
Campinas,SP,20220725,99991231,S,S,S,S,S,S,S
Campinas,SP,20200317,20220630,S,S,S,S,S,S,S
Sumaré,SP,20230224,99991231,S,N,N,S,S,S,S
Sumaré,SP,20221101,20221219,S,S,S,S,S,S,S
Guarulhos,SP,20210601,20210913,S,S,S,S,S,S,S
Guarulhos,SP,20201218,20201219,S,S,S,S,S,S,S
Guarulhos,SP,20220628,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20200320,20220627,S,S,S,S,S,S,S
Valinhos,SP,20220701,20220720,S,S,S,S,S,S,S
Valinhos,SP,20220721,99991231,S,S,S,S,S,S,S
Valinhos,SP,20200320,20220630,S,S,S,S,S,S,S
São Paulo,SP,20220428,99991231,S,S,S,S,S,S,S
São Paulo,SP,20200320,20220427,S,S,S,S,S,S,S
Campinas,SP,20200406,20200531,S,S,S,S,S,S,S
Campinas,SP,20200602,20200607,S,S,S,S,S,S,S
Campinas,SP,20200609,20200622,S,S,S,S,S,S,S
Campinas,SP,20200624,20200701,S,S,S,S,S,S,S
Campinas,SP,20200703,20200729,S,S,S,S,S,S,S
Campinas,SP,20200731,20200825,S,S,S,S,S,S,S
São Paulo,SP,20201222,20210104,S,S,S,S,S,S,S
São Paulo,SP,20210705,20210815,S,S,S,S,S,S,S
São Paulo,SP,20210816,20210822,S,S,S,S,S,S,S
São Paulo,SP,20210410,20210430,S,S,S,S,S,S,S
São Paulo,SP,20210605,20210630,S,S,S,S,S,S,S
São Paulo,SP,20210529,20210602,S,S,S,S,S,S,S
São Paulo,SP,20210510,20210526,S,S,S,S,S,S,S
São Paulo,SP,20210501,20210505,S,S,S,S,S,S,S
São Paulo,SP,20210405,20210407,S,S,S,S,S,S,S
São Paulo,SP,20200320,20200708,S,S,S,S,S,S,S
São Paulo,SP,20210325,20210402,S,S,S,S,S,S,S
Guarulhos,SP,20210312,20210312,S,S,S,S,S,S,S
Guarulhos,SP,20210310,20210310,S,S,S,S,S,S,S
Guarulhos,SP,20210309,20210309,S,S,S,S,S,S,S
Guarulhos,SP,20210314,20210314,S,S,S,S,S,S,S
Guarulhos,SP,20210307,20210307,S,S,S,S,S,S,S
Guarulhos,SP,20210306,20210306,S,S,S,S,S,S,S
Guarulhos,SP,20210316,20210316,S,S,S,S,S,S,S
Guarulhos,SP,20210313,20210313,S,S,S,S,S,S,S
Guarulhos,SP,20210315,20210315,S,S,S,S,S,S,S
Guarulhos,SP,20210318,20210318,S,S,S,S,S,S,S
Guarulhos,SP,20210317,20210317,S,S,S,S,S,S,S
Guarulhos,SP,20210311,20210311,S,S,S,S,S,S,S
Guarulhos,SP,20210308,20210308,S,S,S,S,S,S,S
Guarulhos,SP,20200401,20200402,S,S,S,S,S,S,S
São Paulo,SP,20221109,99991231,S,S,S,S,S,S,S
São Paulo,SP,20210409,20210409,S,S,S,S,S,S,S
São Paulo,SP,20210414,20210414,S,S,S,S,S,S,S
São Paulo,SP,20210407,20210407,S,S,S,S,S,S,S
São Paulo,SP,20210406,20210406,S,S,S,S,S,S,S
São Paulo,SP,20210413,20210413,S,S,S,S,S,S,S
São Paulo,SP,20210408,20210408,S,S,S,S,S,S,S
São Paulo,SP,20210405,20210405,S,S,S,S,S,S,S
São Paulo,SP,20210412,20210412,S,S,S,S,S,S,S
São Paulo,SP,20200320,20200329,S,S,S,S,S,S,S
Brodosqui,SP,20200320,20201202,S,S,S,S,S,S,S
Brodosqui,SP,20210209,20211205,S,S,S,S,S,S,S
Brodosqui,SP,20201211,20210207,S,S,S,S,S,S,S
Brodosqui,SP,20201205,20201209,S,S,S,S,S,S,S
Campinas,SP,20221207,99991231,S,S,S,S,S,S,S
Campinas,SP,20230219,99991231,S,N,N,S,S,S,S
Campinas,SP,20220701,20230218,S,S,S,S,S,S,S
Campinas,SP,20200323,20220630,S,S,S,S,S,S,S
Campinas,SP,20221104,99991231,S,S,S,S,S,S,S
Campinas,SP,20230301,99991231,S,N,N,S,S,S,S
Campinas,SP,20220808,20230116,S,S,S,S,S,S,S
Campinas,SP,20220711,20220807,S,S,S,S,S,S,S
Campinas,SP,20210901,20210930,S,S,S,S,S,S,S
Campinas,SP,20211001,20220410,S,S,S,S,S,S,S
Campinas,SP,20210101,20210831,S,S,S,S,S,S,S
Vinhedo,SP,20230112,99991231,S,S,S,S,S,S,S
Vinhedo,SP,20221103,20230111,S,S,S,S,S,S,S
Indaiatuba,SP,20200601,20200604,S,S,S,S,S,S,S
Indaiatuba,SP,20200713,20200716,S,S,S,S,S,S,S
Indaiatuba,SP,20200706,20200709,S,S,S,S,S,S,S
Indaiatuba,SP,20200528,20200528,S,S,S,S,S,S,S
Indaiatuba,SP,20200720,20200723,S,S,S,S,S,S,S
Indaiatuba,SP,20200615,20200618,S,S,S,S,S,S,S
Indaiatuba,SP,20200727,20200730,S,S,S,S,S,S,S
Indaiatuba,SP,20200518,20200521,S,S,S,S,S,S,S
Indaiatuba,SP,20200608,20200611,S,S,S,S,S,S,S
Indaiatuba,SP,20200801,20200805,S,S,S,S,S,S,S
Indaiatuba,SP,20200807,20200812,S,S,S,S,S,S,S
Indaiatuba,SP,20200814,20200819,S,S,S,S,S,S,S
Indaiatuba,SP,20200821,20200826,S,S,S,S,S,S,S
Indaiatuba,SP,20200828,20200831,S,S,S,S,S,S,S
Embu das Artes,SP,20200825,20200904,S,S,S,S,S,S,S
Embu das Artes,SP,20210105,20210110,S,S,S,S,S,S,S
Embu das Artes,SP,20201230,20201231,S,S,S,S,S,S,S
Campinas,SP,20221104,99991231,S,S,S,S,S,S,S
São Paulo,SP,20201216,20201221,S,S,S,S,S,S,S
Diadema,SP,20201230,20210111,S,S,S,S,S,S,S
São Paulo,SP,20201222,20210104,S,S,S,S,S,S,S
São Paulo,SP,20210105,20210118,S,S,S,S,S,S,S
São Paulo,SP,20201201,20211128,S,S,S,S,S,S,S
São Paulo,SP,20201101,20201130,S,S,S,S,S,S,S
São Paulo,SP,20201201,20211231,S,S,S,S,S,S,S
Embu das Artes,SP,20201222,20201225,S,S,S,S,S,S,S
Embu das Artes,SP,20210106,20210110,S,S,S,S,S,S,S
Guarulhos,SP,20220701,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20200325,20220630,S,S,S,S,S,S,S
Guarulhos,SP,20190617,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20181217,20190616,S,S,S,S,S,S,S
Guarulhos,SP,20220520,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20181217,20190616,S,S,S,S,S,S,S
Guarulhos,SP,20190617,20220519,S,S,S,S,S,S,S
São Paulo,SP,20220912,99991231,S,S,S,S,S,S,S
São Paulo,SP,20220624,20220912,S,S,S,S,S,S,S
São Paulo,SP,20200321,20220623,S,S,S,S,S,S,S
Guarulhos,SP,20220929,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20220621,20220928,S,S,S,S,S,S,S
Guarulhos,SP,20200320,20220620,S,S,S,S,S,S,S
Santos,SP,20200320,20220630,S,S,S,S,S,S,S
Campinas,SP,20230219,99991231,S,N,N,S,S,S,S
Campinas,SP,20220701,20230218,S,S,S,S,S,S,S
Campinas,SP,20200921,20220630,S,S,S,S,S,S,S
Campinas,SP,20200320,20200920,S,S,S,S,S,S,S
Guarulhos,SP,20211215,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20200320,20211214,S,S,S,S,S,S,S
São Paulo,SP,20210531,20211201,S,S,S,S,S,S,S
São Paulo,SP,20200317,20210414,S,S,S,S,S,S,S
Campinas,SP,20221101,99991231,S,S,S,S,S,S,S
São Paulo,SP,20210801,20210831,S,S,S,S,S,S,S
São Paulo,SP,20211101,20211126,S,S,S,S,S,S,S
São Paulo,SP,20210901,20211031,S,S,S,S,S,S,S
São Paulo,SP,20210401,20210731,S,S,S,S,S,S,S
São Paulo,SP,20200803,20201231,S,S,S,S,S,S,S
São Paulo,SP,20210101,20210228,S,S,S,S,S,S,S
São Paulo,SP,20210301,20210331,S,S,S,S,S,S,S
Indaiatuba,SP,20230401,99991231,S,S,S,S,S,S,S
Campinas,SP,20200504,20211127,S,S,S,S,S,S,S
Campinas,SP,20200320,20220630,S,S,S,S,S,S,S
Campinas,SP,20230219,99991231,S,N,N,S,S,S,S
Campinas,SP,20220701,20230218,S,S,S,S,S,S,S
Campinas,SP,20200320,20220630,S,S,S,S,S,S,S
Hortolândia,SP,20230219,99991231,S,N,N,S,S,S,S
Hortolândia,SP,20220701,20230218,S,S,S,S,S,S,S
Hortolândia,SP,20200321,20220630,S,S,S,S,S,S,S
Campinas,SP,20200401,20201016,S,S,S,S,S,S,S
Hortolândia,SP,20230301,99991231,S,S,S,S,S,S,S
Campinas,SP,20200330,20200331,S,S,S,S,S,S,S
Guarulhos,SP,20230219,99991231,S,N,N,S,S,S,S
Guarulhos,SP,20220701,20230218,S,S,S,S,S,S,S
Guarulhos,SP,20200320,20220630,S,S,S,S,S,S,S
São Paulo,SP,20220503,99991231,S,S,S,S,S,S,S
São Paulo,SP,20200320,20220502,S,S,S,S,S,S,S
São Vicente,SP,20220701,99991231,S,S,S,S,S,S,S
São Vicente,SP,20200320,20220630,S,S,S,S,S,S,S
Guarulhos,SP,20221104,99991231,S,S,S,S,S,S,S
Campinas,SP,20200401,20200911,S,S,S,S,S,S,S
São Paulo,SP,20220701,99991231,S,S,S,S,S,S,S
São Paulo,SP,20200323,20220630,S,S,S,S,S,S,S
Campinas,SP,20200320,20220630,S,S,S,S,S,S,S
São Paulo,SP,20200320,20200714,S,S,S,S,S,S,S
São Paulo,SP,20220609,20220801,S,S,S,S,S,S,S
São Paulo,SP,20200320,20220608,S,S,S,S,S,S,S
São Paulo,SP,20220610,99991231,S,S,S,S,S,S,S
São Paulo,SP,20200321,20220609,S,S,S,S,S,S,S
São Paulo,SP,20220701,99991231,S,S,S,S,S,S,S
São Paulo,SP,20210113,20220630,S,S,S,S,S,S,S
São Paulo,SP,20200320,20210112,S,S,S,S,S,S,S
São Paulo,SP,20220512,99991231,S,S,S,S,S,S,S
São Paulo,SP,20200320,20220511,S,S,S,S,S,S,S
Campinas,SP,20220701,99991231,S,S,S,S,S,S,S
Campinas,SP,20200702,20200708,S,S,S,S,S,S,S
Campinas,SP,20200710,20200719,S,S,S,S,S,S,S
Campinas,SP,20200721,20200727,S,S,S,S,S,S,S
Campinas,SP,20200729,20220630,S,S,S,S,S,S,S
São Paulo,SP,20200320,20220418,S,S,S,S,S,S,S
São Paulo,SP,20220524,99991231,S,S,S,S,S,S,S
São Paulo,SP,20200320,20200903,S,S,S,S,S,S,S
São Paulo,SP,20200320,20220501,S,S,S,S,S,S,S
São Paulo,SP,20200317,20200713,S,S,S,S,S,S,S
São Paulo,SP,20220701,99991231,S,S,S,S,S,S,S
São Paulo,SP,20200323,20220630,S,S,S,S,S,S,S
São Paulo,SP,20200320,20220425,S,S,S,S,S,S,S
Paulínia,SP,20230219,99991231,S,N,N,S,S,S,S
Paulínia,SP,20220701,20230218,S,S,S,S,S,S,S
Paulínia,SP,20200323,20220630,S,S,S,S,S,S,S
São Paulo,SP,20220701,99991231,S,S,S,S,S,S,S
São Paulo,SP,20200323,20220630,S,S,S,S,S,S,S
Guarulhos,SP,20220701,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20220722,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20210503,20220630,S,S,S,S,S,S,S
Guarulhos,SP,20201222,20201225,S,S,S,S,S,S,S
Guarulhos,SP,20230301,99991231,S,N,N,S,S,S,S
São Paulo,SP,20200320,20211128,S,S,S,S,S,S,S
Campinas,SP,20200806,20200831,S,S,S,S,S,S,S
Campinas,SP,20200401,20200911,S,S,S,S,S,S,S
Mogi Guaçu,SP,20220714,99991231,S,S,S,S,S,S,S
Mogi Guaçu,SP,20200317,20220630,S,S,S,S,S,S,S
Indaiatuba,SP,20201014,20201014,S,S,S,S,S,S,S
Indaiatuba,SP,20201009,20201012,S,S,S,S,S,S,S
Indaiatuba,SP,20200709,20200715,S,S,S,S,S,S,S
Indaiatuba,SP,20200717,20200722,S,S,S,S,S,S,S
Indaiatuba,SP,20200724,20200729,S,S,S,S,S,S,S
Indaiatuba,SP,20200731,20200805,S,S,S,S,S,S,S
Indaiatuba,SP,20200807,20200812,S,S,S,S,S,S,S
Indaiatuba,SP,20200814,20200819,S,S,S,S,S,S,S
Indaiatuba,SP,20200821,20200826,S,S,S,S,S,S,S
Indaiatuba,SP,20200828,20200831,S,S,S,S,S,S,S
Indaiatuba,SP,20200901,20200901,S,S,S,S,S,S,S
Indaiatuba,SP,20200903,20200903,S,S,S,S,S,S,S
Indaiatuba,SP,20200905,20200908,S,S,S,S,S,S,S
Indaiatuba,SP,20200910,20200910,S,S,S,S,S,S,S
Indaiatuba,SP,20200912,20200913,S,S,S,S,S,S,S
Indaiatuba,SP,20200915,20200915,S,S,S,S,S,S,S
Indaiatuba,SP,20200917,20200917,S,S,S,S,S,S,S
Indaiatuba,SP,20200919,20200920,S,S,S,S,S,S,S
Indaiatuba,SP,20200922,20200922,S,S,S,S,S,S,S
Indaiatuba,SP,20200924,20200924,S,S,S,S,S,S,S
Indaiatuba,SP,20200926,20200927,S,S,S,S,S,S,S
Indaiatuba,SP,20200929,20200929,S,S,S,S,S,S,S
Indaiatuba,SP,20201003,20201004,S,S,S,S,S,S,S
Indaiatuba,SP,20201007,20201007,S,S,S,S,S,S,S
Guarulhos,SP,20201211,20201215,S,S,S,S,S,S,S
Guarulhos,SP,20220701,20230109,S,S,S,S,S,S,S
Guarulhos,SP,20210706,20220630,S,S,S,S,S,S,S
Guarulhos,SP,20210704,20210704,S,S,S,S,S,S,S
Guarulhos,SP,20200317,20210703,S,S,S,S,S,S,S
Guarulhos,SP,20220411,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20200320,20220410,S,S,S,S,S,S,S
São Paulo,SP,20220704,99991231,S,S,S,S,S,S,S
São Paulo,SP,20220101,20220410,S,S,S,S,S,S,S
São Paulo,SP,20210801,20211231,S,S,S,S,S,S,S
São Paulo,SP,20200320,20210104,S,S,S,S,S,S,S
São Paulo,SP,20200320,20220630,S,S,S,S,S,S,S
Jaú,SP,20200302,20220630,S,S,S,S,S,S,S
São Paulo,SP,20220506,99991231,S,S,S,S,S,S,S
São Paulo,SP,20220101,20220505,S,S,S,S,S,S,S
São Paulo,SP,20210901,20211231,S,S,S,S,S,S,S
São Paulo,SP,20210101,20210831,S,S,S,S,S,S,S
São Paulo,SP,20201101,20201231,S,S,S,S,S,S,S
São Paulo,SP,20200323,20211031,S,S,S,S,S,S,S
Poá,SP,20210906,20220426,S,S,S,S,S,S,S
Santo André,SP,20200318,20220410,S,S,S,S,S,S,S
São Paulo,SP,20200319,20200514,S,S,S,S,S,S,S
São Paulo,SP,20200320,20200514,S,S,S,S,S,S,S
Campinas,SP,20200401,20200826,S,S,S,S,S,S,S
Indaiatuba,SP,20230405,99991231,S,S,S,S,S,S,S
Indaiatuba,SP,20230301,20230404,S,S,S,S,S,S,S
Indaiatuba,SP,20220518,20220801,S,S,S,S,S,S,S
Indaiatuba,SP,20220201,20220517,S,S,S,S,S,S,S
Indaiatuba,SP,20210701,20211231,S,S,S,S,S,S,S
Indaiatuba,SP,20210603,20210630,S,S,S,S,S,S,S
Indaiatuba,SP,20210801,20220131,S,S,S,S,S,S,S
Indaiatuba,SP,20210531,20210602,S,S,S,S,S,S,S
Indaiatuba,SP,20210213,20210215,S,S,S,S,S,S,S
Guarulhos,SP,20220708,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20220101,20220410,S,S,S,S,S,S,S
Guarulhos,SP,20210320,20211231,S,S,S,S,S,S,S
Guarulhos,SP,20220613,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20200320,20220612,S,S,S,S,S,S,S
São Paulo,SP,20200330,20200331,S,S,S,S,S,S,S
São Paulo,SP,20200505,20200511,S,S,S,S,S,S,S
São Paulo,SP,20201101,20201130,S,S,S,S,S,S,S
São Paulo,SP,20201201,20211128,S,S,S,S,S,S,S
São Paulo,SP,20210311,20210311,S,S,S,S,S,S,S
São Paulo,SP,20210310,20210310,S,S,S,S,S,S,S
São Paulo,SP,20210312,20210312,S,S,S,S,S,S,S
São Paulo,SP,20210308,20210308,S,S,S,S,S,S,S
São Paulo,SP,20210309,20210309,S,S,S,S,S,S,S
São Paulo,SP,20200323,20200525,S,S,S,S,S,S,S
Boituva,SP,20200320,20220630,S,S,S,S,S,S,S
Santana de Parnaíba,SP,20221101,20230314,S,S,S,S,S,S,S
Santana de Parnaíba,SP,20220112,20220114,S,S,S,S,S,S,S
Santana de Parnaíba,SP,20220107,20220107,S,S,S,S,S,S,S
Santana de Parnaíba,SP,20211210,20211210,S,S,S,S,S,S,S
Santana de Parnaíba,SP,20220307,20220307,S,S,S,S,S,S,S
Santana de Parnaíba,SP,20220119,20220120,S,S,S,S,S,S,S
Hortolândia,SP,20230501,20231231,S,S,S,N,S,S,S
Hortolândia,SP,20200320,20200630,S,S,S,S,S,S,S
São Paulo,SP,20211201,99991231,S,S,S,S,S,S,S
São Paulo,SP,20200320,20211130,S,S,S,S,S,S,S
Guarulhos,SP,20200323,20200331,S,S,S,S,S,S,S
Guarulhos,SP,20220629,99991231,S,S,S,S,S,S,S
Guarulhos,SP,20200317,20200412,S,S,S,S,S,S,S
Guarulhos,SP,20200420,20220410,S,S,S,S,S,S,S
Campinas,SP,20221219,20230109,S,S,S,S,S,S,S
Campinas,SP,20220704,20221218,S,S,S,S,S,S,S
Campinas,SP,20220110,20220110,S,S,S,S,S,S,S
Campinas,SP,20200323,20220102,S,S,S,S,S,S,S
São Paulo,SP,20200320,20200504,S,S,S,S,S,S,S
Guarulhos,SP,20200320,20200630,S,S,S,S,S,S,S
Espírito Santo do Pinhal,SP,20210108,20210601,S,S,S,S,S,S,S
Espírito Santo do Pinhal,SP,20210603,20210603,S,S,S,S,S,S,S
Espírito Santo do Pinhal,SP,20201222,20210104,S,S,S,S,S,S,S
São Paulo,SP,20221220,99991231,S,S,N,S,N,S,S
São Paulo,SP,20220624,20220624,N,N,N,N,N,S,N
São Paulo,SP,20220404,20220404,N,S,N,N,N,N,N
São Paulo,SP,20220323,20220323,N,N,N,S,N,N,N
São Paulo,SP,20220330,20220330,N,N,N,S,N,N,N
São Paulo,SP,20220328,20220328,N,S,N,N,N,N,N
São Paulo,SP,20220321,20220321,N,S,N,N,N,N,N
São Paulo,SP,20220325,20220325,N,N,N,N,N,S,N
São Paulo,SP,20220408,20220408,N,N,N,N,N,S,N
São Paulo,SP,20220406,20220406,N,N,N,S,N,N,N
São Paulo,SP,20220401,20220401,N,N,N,N,N,S,N
São Paulo,SP,20220125,20220127,N,N,S,S,S,N,N
São Paulo,SP,20220128,20220128,N,S,N,N,N,S,N
São Paulo,SP,20220204,20220204,N,N,N,N,N,S,N
São Paulo,SP,20220131,20220131,N,S,N,N,N,S,N
São Paulo,SP,20220124,20220124,N,S,N,N,N,S,N
São Paulo,SP,20220117,20220118,N,S,S,N,N,N,N
São Paulo,SP,20220107,20220107,N,S,N,N,N,S,N
São Paulo,SP,20220103,20220103,N,S,N,N,N,S,N
